gameid,gameid_num,away,home,tm,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts,line
20140329MIAMIL,0021301091,MIA,MIL,MIL,total, ,240,27,79,4,14,9,14, ,17,23,40,15,16,6,14,4,8,67,400
20140329NOPSAS,0021301092,NOP,SAS,NOP,total, ,240,32,81,3,12,13,16, ,8,33,41,16,19,7,11,2,11,80,1500
20140329NOPSAS,0021301092,NOP,SAS,SAS,total, ,240,37,78,9,21,13,20, ,9,37,46,24,16,7,13,11,2,96,-3000
20140330UTAOKC,0021301093,UTA,OKC,UTA,total, ,240,36,86,6,21,18,24, ,16,24,40,23,17,5,14,4,7,96,1400
20140330UTAOKC,0021301093,UTA,OKC,OKC,total, ,240,41,74,11,18,23,26, ,7,35,42,26,27,6,12,7,4,116,-3000
20140330INDCLE,0021301094,IND,CLE,IND,total, ,240,29,78,8,22,10,16, ,10,31,41,21,21,8,15,3,1,76,-240
20140330INDCLE,0021301094,IND,CLE,CLE,total, ,240,34,76,5,14,17,21, ,10,35,45,20,21,6,15,1,3,90,200
20140330MINBKN,0021301095,MIN,BKN,MIN,total, ,240,39,83,3,12,18,27, ,12,30,42,24,18,12,20,1,6,99,160
20140330MINBKN,0021301095,MIN,BKN,BKN,total, ,240,43,86,12,33,16,22, ,14,29,43,21,22,13,20,6,1,114,-180
20140330TORORL,0021301096,TOR,ORL,TOR,total, ,240,33,73,6,19,26,27, ,8,22,30,13,14,9,14,2,4,98,-200
20140330TORORL,0021301096,TOR,ORL,ORL,total, ,240,38,69,7,19,10,14, ,6,27,33,24,23,6,18,4,2,93,170
20140330CHIBOS,0021301097,CHI,BOS,CHI,total, ,240,37,70,8,16,25,31, ,2,29,31,24,13,8,15,5,1,107,-200
20140330CHIBOS,0021301097,CHI,BOS,BOS,total, ,240,40,87,10,29,12,16, ,12,27,39,23,23,9,15,1,5,102,170
20140330NYKGSW,0021301098,NYK,GSW,NYK,total, ,240,32,80,9,25,16,18, ,10,30,40,15,19,5,9,3,7,89,250
20140330NYKGSW,0021301098,NYK,GSW,GSW,total, ,240,28,79,10,31,18,22, ,14,32,46,14,19,2,10,7,3,84,-300
20140330MEMPOR,0021301099,MEM,POR,MEM,total, ,240,41,89,5,17,11,18, ,13,28,41,28,19,11,10,2,3,98,110
20140330MEMPOR,0021301099,MEM,POR,POR,total, ,240,39,75,5,15,22,25, ,7,32,39,23,16,6,13,3,2,105,-130
20140330PHXLAL,0021301100,PHX,LAL,PHX,total, ,240,35,91,8,36,21,28, ,13,35,48,20,20,9,13,2,5,99,400
20140330PHXLAL,0021301100,PHX,LAL,LAL,total, ,240,44,83,5,18,22,24, ,5,37,42,29,21,10,13,5,2,115,-500
20140331WASCHA,0021301101,WAS,CHA,WAS,total, ,240,38,79,9,17,9,13, ,9,28,37,26,21,6,14,3,5,94,130
20140331WASCHA,0021301101,WAS,CHA,CHA,total, ,240,34,78,3,21,29,34, ,15,33,48,17,15,6,10,5,3,100,-150
20140331SASIND,0021301102,SAS,IND,SAS,total, ,240,37,80,8,17,21,25, ,15,25,40,18,19,10,8,5,3,103,-200
20140331SASIND,0021301102,SAS,IND,IND,total, ,240,26,69,6,14,19,24, ,7,27,34,14,22,4,15,3,5,77,170
20140331PHIATL,0021301103,PHI,ATL,PHI,total, ,240,36,77,11,30,12,20, ,6,34,40,25,27,11,20,6,0,95,800
20140331PHIATL,0021301103,PHI,ATL,ATL,total, ,240,36,84,7,31,24,30, ,13,36,49,25,17,10,16,0,6,103,-1200
20140331MILDET,0021301104,MIL,DET,MIL,total, ,240,39,88,5,17,28,36, ,18,32,50,28,20,5,13,5,5,111,240
20140331MILDET,0021301104,MIL,DET,DET,total, ,240,46,97,9,23,15,21, ,19,31,50,28,26,5,11,5,5,116,-280
20140331TORMIA,0021301105,TOR,MIA,TOR,total, ,240,35,70,8,26,5,10, ,5,25,30,17,25,7,14,1,2,83,210
20140331TORMIA,0021301105,TOR,MIA,MIA,total, ,240,34,66,7,25,18,22, ,6,30,36,19,14,5,15,2,1,93,-250
20140331BOSCHI,0021301106,BOS,CHI,BOS,total, ,240,31,77,7,25,11,15, ,12,25,37,17,15,10,16,4,3,80,425
20140331BOSCHI,0021301106,BOS,CHI,CHI,total, ,240,38,80,3,16,15,16, ,11,29,40,28,16,9,13,3,4,94,-550
20140331LACMIN,0021301107,LAC,MIN,LAC,total, ,240,38,82,12,30,26,32, ,13,36,49,23,18,8,18,4,4,114,-150
20140331LACMIN,0021301107,LAC,MIN,MIN,total, ,240,41,96,10,26,12,14, ,12,30,42,30,23,9,17,4,4,104,130
20140331SACNOP,0021301108,SAC,NOP,SAC,total, ,240,38,80,3,11,23,31, ,15,32,47,20,19,7,18,3,10,102,170
20140331SACNOP,0021301108,SAC,NOP,NOP,total, ,240,36,73,5,14,20,26, ,3,27,30,22,26,11,13,10,3,97,-200
20140331MEMDEN,0021301109,MEM,DEN,MEM,total, ,240,38,85,5,9,13,23, ,17,26,43,17,19,7,11,3,3,94,-200
20140331MEMDEN,0021301109,MEM,DEN,DEN,total, ,240,36,73,6,20,14,24, ,11,32,43,20,23,7,14,3,3,92,170
20140331NYKUTA,0021301110,NYK,UTA,NYK,total, ,240,33,70,9,29,17,24, ,3,35,38,18,18,8,9,6,0,92,-170
20140331NYKUTA,0021301110,NYK,UTA,UTA,total, ,240,33,85,8,24,9,15, ,16,34,50,15,23,5,11,0,6,83,150
20140401HOUBKN,0021301111,HOU,BKN,HOU,total, ,240,32,84,10,35,22,28, ,10,34,44,20,16,6,15,3,5,96,135
20140401HOUBKN,0021301111,HOU,BKN,BKN,total, ,240,44,83,6,25,11,17, ,6,36,42,23,26,9,13,5,3,105,-155
20140401GSWDAL,0021301112,GSW,DAL,GSW,total, ,265,52,91,15,31,3,6, ,10,34,44,33,16,6,12,3,5,122,170
20140401GSWDAL,0021301112,GSW,DAL,DAL,total, ,265,47,96,14,30,12,16, ,15,28,43,27,12,7,8,5,3,120,-200
20140401PORLAL,0021301113,POR,LAL,POR,total, ,240,46,99,13,29,19,21, ,11,39,50,32,18,10,10,5,10,124,-420
20140401PORLAL,0021301113,POR,LAL,LAL,total, ,240,41,92,11,25,19,22, ,9,36,45,31,16,7,11,10,5,112,330
20140402DETIND,0021301114,DET,IND,DET,total, ,240,34,93,7,16,19,28, ,17,30,47,16,18,7,5,4,7,94,475
20140402DETIND,0021301114,DET,IND,IND,total, ,240,39,79,5,18,18,24, ,10,37,47,24,21,4,10,7,4,101,-650
20140402BKNNYK,0021301115,BKN,NYK,BKN,total, ,240,26,65,8,26,21,28, ,7,16,23,11,16,9,16,0,5,81,125
20140402BKNNYK,0021301115,BKN,NYK,NYK,total, ,240,42,70,11,25,15,20, ,9,32,41,21,25,11,15,5,0,110,-145
20140402CLEORL,0021301116,CLE,ORL,CLE,total, ,240,45,78,9,18,20,24, ,6,31,37,28,15,7,12,4,4,119,-125
20140402CLEORL,0021301116,CLE,ORL,ORL,total, ,240,35,79,11,28,17,20, ,9,25,34,21,21,6,17,4,4,98,105
20140402CHAPHI,0021301117,CHA,PHI,CHA,total, ,240,42,79,12,22,27,35, ,9,38,47,32,17,1,9,4,2,123,-400
20140402CHAPHI,0021301117,CHA,PHI,PHI,total, ,240,35,83,4,18,19,26, ,7,25,32,21,24,5,11,2,4,93,330
20140402HOUTOR,0021301118,HOU,TOR,HOU,total, ,240,36,87,9,26,22,30, ,10,37,47,19,30,8,15,1,3,103,110
20140402HOUTOR,0021301118,HOU,TOR,TOR,total, ,240,34,75,10,25,29,39, ,3,33,36,20,25,7,13,3,1,107,-130
20140402BOSWAS,0021301119,BOS,WAS,BOS,total, ,240,32,81,3,24,25,30, ,10,19,29,20,22,10,14,2,4,92,330
20140402BOSWAS,0021301119,BOS,WAS,WAS,total, ,240,45,72,10,19,18,21, ,6,35,41,29,24,8,21,4,2,118,-400
20140402CHIATL,0021301120,CHI,ATL,CHI,total, ,240,40,78,12,25,13,15, ,7,29,36,27,19,13,13,3,3,105,-130
20140402CHIATL,0021301120,CHI,ATL,ATL,total, ,240,32,72,8,24,20,26, ,9,29,38,24,17,7,16,3,3,92,110
20140402MILMIA,0021301121,MIL,MIA,MIL,total, ,240,32,73,4,18,9,9, ,11,31,42,18,16,3,17,3,5,77,900
20140402MILMIA,0021301121,MIL,MIA,MIA,total, ,240,39,77,9,26,9,14, ,8,27,35,22,12,12,9,5,3,96,-1600
20140402MEMMIN,0021301122,MEM,MIN,MEM,total, ,240,40,95,4,11,4,6, ,11,27,38,24,15,6,11,3,6,88,-200
20140402MEMMIN,0021301122,MEM,MIN,MIN,total, ,240,43,81,5,16,11,16, ,12,34,46,31,13,8,14,6,3,102,170
20140402GSWSAS,0021301123,GSW,SAS,GSW,total, ,240,36,85,8,21,10,10, ,7,26,33,21,19,7,13,2,2,90,425
20140402GSWSAS,0021301123,GSW,SAS,SAS,total, ,240,44,83,4,19,19,22, ,8,37,45,29,12,6,13,2,2,111,-550
20140402NOPDEN,0021301124,NOP,DEN,NOP,total, ,240,35,74,2,9,35,45, ,8,34,42,21,25,5,16,7,12,107,145
20140402NOPDEN,0021301124,NOP,DEN,DEN,total, ,240,52,92,15,27,18,25, ,8,32,40,33,29,8,11,12,7,137,-165
20140402LACPHX,0021301125,LAC,PHX,LAC,total, ,240,37,79,11,26,27,30, ,10,26,36,18,24,10,13,4,4,112,130
20140402LACPHX,0021301125,LAC,PHX,PHX,total, ,240,36,78,8,28,28,33, ,14,24,38,17,26,4,14,4,4,108,-150
20140402LALSAC,0021301126,LAL,SAC,LAL,total, ,240,37,96,12,28,16,20, ,14,38,52,26,21,7,10,6,4,102,300
20140402LALSAC,0021301126,LAL,SAC,SAC,total, ,240,42,86,5,15,18,27, ,8,39,47,16,18,8,8,4,6,107,-360
20140403SASOKC,0021301127,SAS,OKC,SAS,total, ,240,38,88,9,22,9,12, ,13,29,42,18,18,5,18,3,5,94,145
20140403SASOKC,0021301127,SAS,OKC,OKC,total, ,240,40,81,6,18,20,23, ,8,31,39,18,16,14,13,5,3,106,-165
20140403DALLAC,0021301128,DAL,LAC,DAL,total, ,240,41,82,14,29,17,20, ,8,38,46,24,21,4,11,9,4,113,160
20140403DALLAC,0021301128,DAL,LAC,LAC,total, ,240,39,91,6,27,23,29, ,12,29,41,26,20,7,6,4,9,107,-180
20140404DENMEM,0021301129,DEN,MEM,DEN,total, ,240,29,80,7,23,27,32, ,14,32,46,16,27,7,20,4,4,92,425
20140404DENMEM,0021301129,DEN,MEM,MEM,total, ,240,32,83,2,11,34,38, ,10,28,38,18,26,9,11,4,4,100,-550
20140404ORLCHA,0021301130,ORL,CHA,ORL,total, ,240,31,87,3,11,15,18, ,14,29,43,15,25,8,13,10,7,80,450
20140404ORLCHA,0021301130,ORL,CHA,CHA,total, ,240,33,78,6,16,19,23, ,9,37,46,20,15,5,14,7,10,91,-600
20140404INDTOR,0021301131,IND,TOR,IND,total, ,240,33,78,6,11,22,28, ,8,31,39,19,19,6,10,3,5,94,-130
20140404INDTOR,0021301131,IND,TOR,TOR,total, ,240,40,84,10,22,12,16, ,9,33,42,23,20,6,11,5,3,102,110
20140404CLEATL,0021301132,CLE,ATL,CLE,total, ,240,36,91,5,21,21,25, ,10,24,34,16,18,13,6,3,3,98,105
20140404CLEATL,0021301132,CLE,ATL,ATL,total, ,240,48,82,13,29,8,10, ,2,36,38,35,17,1,16,3,3,117,-125
20140404PHIBOS,0021301133,PHI,BOS,PHI,total, ,240,39,77,6,19,27,37, ,9,25,34,21,21,12,12,4,5,111,400
20140404PHIBOS,0021301133,PHI,BOS,BOS,total, ,240,38,87,9,33,17,21, ,19,30,49,23,27,4,22,5,4,102,-500
20140404DETBKN,0021301134,DET,BKN,DET,total, ,240,41,88,9,27,13,21, ,19,27,46,23,14,6,9,2,3,104,450
20140404DETBKN,0021301134,DET,BKN,BKN,total, ,240,46,76,15,31,9,11, ,2,24,26,28,19,6,10,3,2,116,-600
20140404MINMIA,0021301135,MIN,MIA,MIN,total, ,290,43,93,12,32,24,34, ,10,36,46,27,22,10,17,5,6,122,330
20140404MINMIA,0021301135,MIN,MIA,MIA,total, ,290,43,99,11,36,24,30, ,15,37,52,20,27,11,16,6,5,121,-400
20140404WASNYK,0021301136,WAS,NYK,WAS,total, ,240,38,78,5,19,9,15, ,12,29,41,18,15,7,15,0,1,90,170
20140404WASNYK,0021301136,WAS,NYK,NYK,total, ,240,34,76,14,31,7,8, ,8,26,34,23,14,9,16,1,0,89,-200
20140404MILCHI,0021301137,MIL,CHI,MIL,total, ,240,31,68,2,8,26,35, ,9,29,38,17,24,7,20,9,5,90,650
20140404MILCHI,0021301137,MIL,CHI,CHI,total, ,240,31,84,7,22,33,42, ,16,28,44,24,24,13,11,5,9,102,-1000
20140404NOPUTA,0021301138,NOP,UTA,NOP,total, ,240,34,73,8,19,20,29, ,9,27,36,19,27,6,14,9,6,96,115
20140404NOPUTA,0021301138,NOP,UTA,UTA,total, ,240,33,64,4,11,30,35, ,6,28,34,22,24,8,17,6,9,100,-135
20140404OKCHOU,0021301139,OKC,HOU,OKC,total, ,240,38,85,13,31,18,20, ,10,35,45,24,24,5,14,8,2,107,120
20140404OKCHOU,0021301139,OKC,HOU,HOU,total, ,240,33,78,13,31,32,37, ,9,36,45,21,21,8,11,2,8,111,-140
20140404PHXPOR,0021301140,PHX,POR,PHX,total, ,240,39,97,6,21,25,31, ,23,36,59,17,20,7,12,4,8,109,165
20140404PHXPOR,0021301140,PHX,POR,POR,total, ,240,35,81,6,21,17,27, ,13,35,48,20,23,5,15,8,4,93,-185
20140404SACGSW,0021301141,SAC,GSW,SAC,total, ,240,25,78,1,10,18,25, ,10,34,44,12,14,4,16,2,5,69,350
20140404SACGSW,0021301141,SAC,GSW,GSW,total, ,240,42,93,10,30,8,12, ,15,42,57,25,22,6,12,5,2,102,-450
20140404DALLAL,0021301142,DAL,LAL,DAL,total, ,240,44,92,5,21,14,15, ,15,37,52,28,17,8,16,4,5,107,-400
20140404DALLAL,0021301142,DAL,LAL,LAL,total, ,240,35,83,7,28,18,24, ,10,28,38,26,14,10,15,5,4,95,330
20140405MINORL,0021301143,MIN,ORL,MIN,total, ,240,36,77,1,14,19,28, ,8,22,30,26,10,11,13,6,4,92,-140
20140405MINORL,0021301143,MIN,ORL,ORL,total, ,240,43,79,9,17,5,9, ,13,27,40,29,23,7,22,4,6,100,120
20140405CHIWAS,0021301144,CHI,WAS,CHI,total, ,240,35,79,9,23,17,21, ,11,34,45,24,14,7,10,4,4,96,115
20140405CHIWAS,0021301144,CHI,WAS,WAS,total, ,240,34,86,3,16,7,12, ,14,26,40,16,19,6,11,4,4,78,-135
20140405CHACLE,0021301145,CHA,CLE,CHA,total, ,265,34,91,9,26,19,27, ,12,46,58,23,19,7,12,5,3,96,145
20140405CHACLE,0021301145,CHA,CLE,CLE,total, ,265,35,96,7,22,17,21, ,10,41,51,22,18,5,11,3,5,94,-165
20140405BOSDET,0021301146,BOS,DET,BOS,total, ,240,42,88,14,31,13,16, ,15,22,37,25,24,8,11,3,1,111,220
20140405BOSDET,0021301146,BOS,DET,DET,total, ,240,38,79,9,23,30,36, ,13,30,43,18,16,6,13,1,3,115,-260
20140405BKNPHI,0021301147,BKN,PHI,BKN,total, ,240,41,80,6,21,17,23, ,8,33,41,29,20,6,12,3,2,105,500
20140405BKNPHI,0021301147,BKN,PHI,PHI,total, ,240,36,79,10,23,19,27, ,9,31,40,27,26,6,13,2,3,101,-700
20140405TORMIL,0021301148,TOR,MIL,TOR,total, ,240,36,81,12,27,18,22, ,12,27,39,20,22,5,9,2,5,102,-280
20140405TORMIL,0021301148,TOR,MIL,MIL,total, ,240,38,79,1,9,21,27, ,12,25,37,28,21,5,9,5,2,98,240
20140406NYKMIA,0021301149,NYK,MIA,NYK,total, ,240,33,88,15,42,10,13, ,15,23,38,18,24,10,10,2,0,91,250
20140406NYKMIA,0021301149,NYK,MIA,MIA,total, ,240,34,61,12,27,22,30, ,7,28,35,22,17,6,16,0,2,102,-300
20140406LALLAC,0021301150,LAL,LAC,LAL,total, ,240,36,86,7,31,18,23, ,8,30,38,26,19,9,14,0,5,97,1850
20140406LALLAC,0021301150,LAL,LAC,LAC,total, ,240,47,83,10,19,16,26, ,8,44,52,28,17,12,16,5,0,120,-4000
20140406DALSAC,0021301151,DAL,SAC,DAL,total, ,240,36,89,13,31,8,14, ,16,29,45,23,16,7,10,5,3,93,-340
20140406DALSAC,0021301151,DAL,SAC,SAC,total, ,240,36,76,5,18,14,20, ,6,34,40,21,17,6,13,3,5,91,280
20140406ATLIND,0021301152,ATL,IND,ATL,total, ,240,41,73,12,27,13,17, ,5,35,40,22,26,4,15,3,3,107,300
20140406ATLIND,0021301152,ATL,IND,IND,total, ,240,32,78,5,20,19,30, ,10,25,35,18,26,9,11,3,3,88,-360
20140406DENHOU,0021301153,DEN,HOU,DEN,total, ,265,51,107,14,31,9,13, ,15,39,54,28,24,8,21,8,10,125,550
20140406DENHOU,0021301153,DEN,HOU,HOU,total, ,265,45,98,13,36,27,40, ,15,35,50,24,19,15,15,10,8,130,-800
20140406MEMSAS,0021301154,MEM,SAS,MEM,total, ,240,38,86,5,14,11,17, ,13,24,37,22,19,8,14,3,3,92,270
20140406MEMSAS,0021301154,MEM,SAS,SAS,total, ,240,43,77,9,22,17,18, ,6,34,40,27,16,7,15,3,3,112,-330
20140406UTAGSW,0021301155,UTA,GSW,UTA,total, ,240,39,86,4,13,20,28, ,8,29,37,27,13,13,12,1,2,102,700
20140406UTAGSW,0021301155,UTA,GSW,GSW,total, ,240,52,90,17,33,9,9, ,6,39,45,34,23,9,16,2,1,130,-1100
20140406OKCPHX,0021301156,OKC,PHX,OKC,total, ,240,40,84,9,32,26,32, ,7,31,38,17,30,6,12,4,2,115,130
20140406OKCPHX,0021301156,OKC,PHX,PHX,total, ,240,45,77,11,23,21,31, ,5,31,36,17,24,6,12,2,4,122,-150
20140406NOPPOR,0021301157,NOP,POR,NOP,total, ,240,38,90,4,12,14,18, ,13,25,38,21,19,10,10,4,6,94,450
20140406NOPPOR,0021301157,NOP,POR,POR,total, ,240,41,87,5,22,13,15, ,14,36,50,20,17,5,14,6,4,100,-600
20140408DETATL,0021300677,DET,ATL,DET,total, ,240,37,86,6,17,22,32, ,16,37,53,14,20,13,15,4,5,102,270
20140408DETATL,0021300677,DET,ATL,ATL,total, ,240,34,89,9,35,18,24, ,17,31,48,26,23,9,16,5,4,95,-330
20140408SASMIN,0021300275,SAS,MIN,SAS,total, ,240,36,81,4,17,15,25, ,11,26,37,19,22,8,16,7,3,91,-350
20140408SASMIN,0021300275,SAS,MIN,MIN,total, ,240,42,91,5,15,21,26, ,16,36,52,23,18,9,15,3,7,110,290
20140408BKNMIA,0021301158,BKN,MIA,BKN,total, ,240,36,68,9,23,7,14, ,4,31,35,13,14,9,15,7,3,88,270
20140408BKNMIA,0021301158,BKN,MIA,MIA,total, ,240,33,69,7,24,14,19, ,6,28,34,17,15,9,13,3,7,87,-330
20140408DALUTA,0021301159,DAL,UTA,DAL,total, ,240,40,72,9,23,6,11, ,6,30,36,24,12,3,9,5,3,95,-320
20140408DALUTA,0021301159,DAL,UTA,UTA,total, ,240,36,87,4,24,7,13, ,23,24,47,16,15,7,9,3,5,83,260
20140408OKCSAC,0021301160,OKC,SAC,OKC,total, ,240,38,80,12,22,19,27, ,10,29,39,23,23,5,6,4,4,107,400
20140408OKCSAC,0021301160,OKC,SAC,SAC,total, ,240,34,82,3,14,21,28, ,13,31,44,13,18,5,9,4,4,92,-500
20140408HOULAL,0021301161,HOU,LAL,HOU,total, ,240,56,97,11,26,22,28, ,12,46,58,33,22,8,14,9,7,145,-500
20140408HOULAL,0021301161,HOU,LAL,LAL,total, ,240,44,95,14,32,28,35, ,5,28,33,38,20,8,11,7,9,130,400
20140409DETCLE,0021301162,DET,CLE,DET,total, ,240,34,96,9,28,23,32, ,21,25,46,19,12,10,15,2,6,100,250
20140409DETCLE,0021301162,DET,CLE,CLE,total, ,240,53,93,11,26,5,9, ,13,34,47,41,24,8,15,6,2,122,-300
20140409BKNORL,0021301163,BKN,ORL,BKN,total, ,240,38,79,10,29,25,34, ,13,28,41,22,23,7,13,0,5,111,180
20140409BKNORL,0021301163,BKN,ORL,ORL,total, ,240,43,77,11,24,18,30, ,11,30,41,26,24,10,14,5,0,115,-210
20140409PHITOR,0021301164,PHI,TOR,PHI,total, ,240,44,85,8,21,18,21, ,9,27,36,20,25,2,8,5,7,114,1000
20140409PHITOR,0021301164,PHI,TOR,TOR,total, ,240,41,82,12,25,31,37, ,10,25,35,25,16,2,7,7,5,125,-2000
20140409CHAWAS,0021301165,CHA,WAS,CHA,total, ,265,35,92,11,25,13,15, ,9,39,48,23,17,7,12,1,9,94,180
20140409CHAWAS,0021301165,CHA,WAS,WAS,total, ,265,37,82,1,15,13,20, ,7,38,45,23,15,7,12,9,1,88,-220
20140409BOSATL,0021301166,BOS,ATL,BOS,total, ,240,37,84,12,26,11,14, ,11,28,39,25,22,7,14,3,5,97,260
20140409BOSATL,0021301166,BOS,ATL,ATL,total, ,240,40,76,9,23,16,22, ,8,35,43,30,14,7,14,5,3,105,-320
20140409MIAMEM,0021301167,MIA,MEM,MIA,total, ,240,38,73,15,25,11,12, ,6,21,27,24,17,11,15,2,6,102,170
20140409MIAMEM,0021301167,MIA,MEM,MEM,total, ,240,43,78,7,20,14,21, ,12,29,41,23,19,10,14,6,2,107,-200
20140409INDMIL,0021301168,IND,MIL,IND,total, ,240,41,85,11,24,11,19, ,8,33,41,26,24,4,11,5,5,104,-120
20140409INDMIL,0021301168,IND,MIL,MIL,total, ,240,38,87,4,16,22,29, ,14,34,48,21,20,6,11,5,5,102,100
20140409CHIMIN,0021301169,CHI,MIN,CHI,total, ,240,41,82,11,21,9,12, ,9,28,37,29,18,4,13,8,5,102,-150
20140409CHIMIN,0021301169,CHI,MIN,MIN,total, ,240,34,80,4,17,15,16, ,11,29,40,16,14,5,12,5,8,87,130
20140409PHXNOP,0021301170,PHX,NOP,PHX,total, ,240,39,80,9,19,7,10, ,6,32,38,23,18,5,12,6,5,94,350
20140409PHXNOP,0021301170,PHX,NOP,NOP,total, ,240,34,80,6,14,14,17, ,8,34,42,25,17,6,12,5,6,88,-450
20140409HOUDEN,0021301171,HOU,DEN,HOU,total, ,240,40,92,15,40,21,25, ,12,35,47,28,20,9,15,5,8,116,-130
20140409HOUDEN,0021301171,HOU,DEN,DEN,total, ,240,50,101,11,28,12,14, ,10,34,44,31,21,10,11,8,5,123,110
20140409SACPOR,0021301172,SAC,POR,SAC,total, ,240,39,91,5,11,16,22, ,14,31,45,19,19,10,11,2,4,99,1200
20140409SACPOR,0021301172,SAC,POR,POR,total, ,240,38,75,7,23,17,22, ,5,38,43,26,19,4,18,4,2,100,-2000
20140409OKCLAC,0021301173,OKC,LAC,OKC,total, ,240,38,90,5,21,26,32, ,11,33,44,18,24,8,8,8,5,107,140
20140409OKCLAC,0021301173,OKC,LAC,LAC,total, ,240,36,86,8,27,21,34, ,15,37,52,23,22,7,16,5,8,101,-160
20140410SASDAL,0021301174,SAS,DAL,SAS,total, ,240,38,88,16,34,17,22, ,15,33,48,22,22,9,12,1,5,109,105
20140410SASDAL,0021301174,SAS,DAL,DAL,total, ,240,39,83,5,12,17,21, ,8,34,42,16,17,5,10,5,1,100,-125
20140410DENGSW,0021301175,DEN,GSW,DEN,total, ,240,39,104,10,34,12,19, ,25,38,63,23,18,9,16,5,4,100,700
20140410DENGSW,0021301175,DEN,GSW,GSW,total, ,240,40,88,6,23,13,15, ,6,32,38,19,17,9,13,4,5,99,-1000
20140411WASORL,0021301176,WAS,ORL,WAS,total, ,240,35,82,2,19,24,33, ,13,31,44,24,19,7,12,4,5,96,-330
20140411WASORL,0021301176,WAS,ORL,ORL,total, ,240,32,77,4,19,18,24, ,10,32,42,21,31,9,16,5,4,86,270
20140411NYKTOR,0021301177,NYK,TOR,NYK,total, ,240,35,73,6,24,32,36, ,7,32,39,16,24,6,8,3,4,108,180
20140411NYKTOR,0021301177,NYK,TOR,TOR,total, ,240,30,76,15,33,25,31, ,14,28,42,16,24,2,14,4,3,100,-220
20140411CHABOS,0021301178,CHA,BOS,CHA,total, ,240,44,87,7,18,8,12, ,7,27,34,33,20,12,12,4,3,103,-200
20140411CHABOS,0021301178,CHA,BOS,BOS,total, ,240,41,79,11,23,13,13, ,7,30,37,22,16,7,20,3,4,106,170
20140411ATLBKN,0021301179,ATL,BKN,ATL,total, ,240,36,79,1,19,20,21, ,9,35,44,17,20,5,12,9,3,93,160
20140411ATLBKN,0021301179,ATL,BKN,BKN,total, ,240,34,80,6,22,14,25, ,9,29,38,22,21,9,14,3,9,88,-180
20140411INDMIA,0021301180,IND,MIA,IND,total, ,240,31,65,8,14,16,19, ,5,26,31,20,23,5,16,3,4,86,210
20140411INDMIA,0021301180,IND,MIA,MIA,total, ,240,35,75,6,16,22,28, ,11,29,40,14,22,10,9,4,3,98,-250
20140411DETCHI,0021301181,DET,CHI,DET,total, ,240,40,86,5,17,13,23, ,15,30,45,12,21,7,11,2,7,98,475
20140411DETCHI,0021301181,DET,CHI,CHI,total, ,240,40,81,5,19,21,23, ,9,30,39,27,19,6,11,7,2,106,-650
20140411PHIMEM,0021301182,PHI,MEM,PHI,total, ,240,39,88,6,18,11,17, ,8,28,36,16,26,14,15,3,8,95,1300
20140411PHIMEM,0021301182,PHI,MEM,MEM,total, ,240,44,81,5,13,24,32, ,10,39,49,28,15,8,16,8,3,117,-2100
20140411HOUMIN,0021301183,HOU,MIN,HOU,total, ,240,36,83,11,25,27,36, ,15,37,52,22,32,12,20,4,8,110,-155
20140411HOUMIN,0021301183,HOU,MIN,MIN,total, ,240,41,94,3,12,27,40, ,18,32,50,22,25,13,15,8,4,112,135
20140411NOPOKC,0021301184,NOP,OKC,NOP,total, ,240,35,86,9,18,15,19, ,8,27,35,24,20,4,12,4,12,94,1500
20140411NOPOKC,0021301184,NOP,OKC,OKC,total, ,240,44,82,5,13,23,27, ,8,39,47,28,21,8,11,12,4,116,-3000
20140411CLEMIL,0021301185,CLE,MIL,CLE,total, ,240,42,85,4,20,28,35, ,11,29,40,18,27,11,10,4,4,116,-200
20140411CLEMIL,0021301185,CLE,MIL,MIL,total, ,240,44,84,6,16,25,38, ,14,27,41,20,22,5,11,4,4,119,170
20140411PHXSAS,0021301186,PHX,SAS,PHX,total, ,240,39,82,9,26,17,19, ,10,38,48,18,17,7,18,1,5,104,155
20140411PHXSAS,0021301186,PHX,SAS,SAS,total, ,240,43,96,13,30,13,16, ,11,31,42,24,15,10,7,5,1,112,-175
20140411PORUTA,0021301187,POR,UTA,POR,total, ,240,40,87,11,22,20,24, ,9,32,41,23,12,7,8,3,4,111,-420
20140411PORUTA,0021301187,POR,UTA,UTA,total, ,240,40,86,6,13,13,16, ,13,34,47,26,19,3,13,4,3,99,350
20140411GSWLAL,0021301188,GSW,LAL,GSW,total, ,240,45,92,13,25,9,13, ,12,45,57,27,17,12,17,5,2,112,-550
20140411GSWLAL,0021301188,GSW,LAL,LAL,total, ,240,35,89,9,28,16,20, ,8,34,42,23,12,10,15,2,5,95,425
20140412SACLAC,0021301189,SAC,LAC,SAC,total, ,240,35,82,4,9,27,33, ,12,26,38,21,26,5,10,4,8,101,500
20140412SACLAC,0021301189,SAC,LAC,LAC,total, ,240,41,81,9,19,26,36, ,10,33,43,31,26,6,11,8,4,117,-700
20140412PHICHA,0021301190,PHI,CHA,PHI,total, ,240,41,93,5,25,18,26, ,11,29,40,18,30,8,9,1,9,105,700
